"Choice","A_follower_count","A_following_count","A_listed_count","A_mentions_received","A_retweets_received","A_mentions_sent","A_retweets_sent","A_posts"       ,"A_network_feature_1","A_network_feature_2","A_network_feature_3","B_follower_count","B_following_count","B_listed_count","B_mentions_received","B_retweets_received","B_mentions_sent","B_retweets_sent","B_posts"       ,"B_network_feature_1","B_network_feature_2","B_network_feature_3"
1       ,823481            ,2667               ,13252           ,"87.6076556937"      ,"28.673226189"       ,"6.65494590001"  ,"2.61579420283"  ,"5.04874777935" ,351                  ,"58.414084507"       ,"3523.25070423"      ,1097135           ,830                ,10591           ,"73.1656773765"      ,"19.8983664028"      ,"0.100503358535" ,"0.100503358535" ,"0.351840143871",288                  ,"13.7098976109"      ,"762.614334471"
0       ,41797             ,37528              ,1662            ,"2.78749074822"      ,"1.56367137219"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",13                   ,"579.230769231"      ,"144651.461538"      ,2951              ,706                ,78              ,"27.1804652985"      ,"4.80237676138"      ,"5.08516332105"  ,"0.100503358535" ,"6.3679049469"  ,90                   ,"84.2"               ,"2030.1"
0       ,2651              ,2838               ,195             ,"15.7581262211"      ,"5.3193543951"       ,"14.1782998085"  ,"1.3687795119"   ,"6.62165456122" ,60                   ,"89.0317460317"      ,"3293.31746032"      ,1634478           ,12567              ,38425           ,"12725.7097184"      ,"4935.33541518"      ,"21.7598593263"  ,"7.26218638293"  ,"16.691417768"  ,23939                ,"24.4788244035"      ,"2299.08829357"
0       ,173872            ,2804               ,16328           ,"346.547498255"      ,"85.7971306975"      ,"6.81297388377"  ,"1.33791522607"  ,"7.57468668763" ,1323                 ,"268.13298272"       ,"9307.21487603"      ,1706188           ,402                ,12138           ,"837.580052302"      ,"93.569848167"       ,"7.6212593663"   ,"2.6090599903"   ,"4.86627099055" ,2597                 ,"21.2891013384"      ,"1937.63938815"
1       ,44027             ,113                ,2344            ,"45.2042215224"      ,"20.3689668816"      ,"1.11615836228"  ,"0.100503358535" ,"0.859718422134",188                  ,"112.191489362"      ,"2122.70212766"      ,366460            ,466                ,3381            ,"1167.89692965"      ,"415.263913927"      ,"49.9186328622"  ,"8.06155671768"  ,"82.5351766421" ,3450                 ,"17.9143591208"      ,"1464.34627462"
1       ,662056            ,57                 ,9224            ,"3526.91296862"      ,"77.158070311"       ,"0.84979013175"  ,"0.100503358535" ,"1.62965511277" ,13774                ,"49.3563856638"      ,"2269.35977501"      ,70527             ,4587               ,2835            ,"170.192314655"      ,"22.9344276451"      ,"0.810460607776" ,"0.339522140564" ,"0.827881765893",570                  ,"46.8643478261"      ,"1976.09043478"
1       ,366460            ,466                ,3381            ,"1167.89692965"      ,"415.263913927"      ,"49.9186328622"  ,"8.06155671768"  ,"82.5351766421" ,3450                 ,"17.9143591208"      ,"1464.34627462"      ,9512              ,12                 ,213             ,"52.1670684554"      ,"23.1822884278"      ,"0.362150068203" ,"0.100503358535" ,"6.80604525921" ,195                  ,"11.6785714286"      ,"564.040816327"
1       ,725               ,645                ,44              ,"4.10829871077"      ,"0.709693061502"     ,"1.56890938185"  ,"0.834706370192" ,"1.83266497678" ,15                   ,"128.8"              ,"2381.46666667"      ,1010              ,1014               ,62              ,"0.957689623377"     ,"0.100503358535"     ,"1.04701773537"  ,"0.337131952744" ,"0.337131952744",4                    ,"154.75"             ,"1705.0"
0       ,38                ,0                  ,0               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.346838541843",0                    ,"0.0"                ,"0.0"                ,1404323           ,563                ,20057           ,"967.720641729"      ,"579.431127684"      ,"4.47379849183"  ,"0.805680232136" ,"6.24180594033" ,4027                 ,"57.6438389197"      ,"3201.29370629"
0       ,1133              ,1134               ,26              ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",0                    ,"0.0"                ,"0.0"                ,3969              ,999                ,564             ,"25.5615892888"      ,"2.45659549825"      ,"8.34665505538"  ,"0.100503358535" ,"5.12824109581" ,85                   ,"290.337209302"      ,"8833.04651163"
1       ,108768            ,57                 ,62              ,"0.762978430716"     ,"0.306073458935"     ,"3.61193964869"  ,"3.37050653553"  ,"10.6005015388" ,3                    ,"7.33333333333"      ,"1022.33333333"      ,127               ,36                 ,2               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.34437519001" ,0                    ,"0.0"                ,"0.0"
0       ,1140              ,927                ,69              ,"0.577496611666"     ,"0.100503358535"     ,"0.341936471695" ,"0.100503358535" ,"0.341936471695",2                    ,"14.5"               ,"1206.5"             ,1205166           ,3329               ,378             ,"55.7950098681"      ,"24.7160051856"      ,"1.55777924808"  ,"0.334765666801" ,"2.51153637688" ,177                  ,"55.4833333333"      ,"62386.9166667"
0       ,254               ,534                ,1               ,"3.45364851658"      ,"0.277305640849"     ,"0.810484751088" ,"0.341936471695" ,"1.27666674454" ,12                   ,"6.75"               ,"573.916666667"      ,1834007           ,773                ,30622           ,"1674.26690878"      ,"388.426427249"      ,"29.3318518028"  ,"7.30829344579"  ,"17.6597096249" ,6261                 ,"53.22601447"        ,"2662.89477823"
0       ,8048101           ,1                  ,85858           ,"2519.91577878"      ,"1530.02978926"      ,"0.100503358535" ,"0.100503358535" ,"0.332423043719",10885                ,"21.6115304174"      ,"3607.91997818"      ,2307845           ,329                ,12580           ,"530.084862239"      ,"189.947738868"      ,"4.82772048466"  ,"0.100503358535" ,"3.13044656228" ,2164                 ,"80.9147675479"      ,"9278.51230629"
1       ,1525260           ,747                ,41582           ,"3316.25953264"      ,"1401.93976746"      ,"8.25713596151"  ,"6.55835573121"  ,"22.4431911187" ,12203                ,"57.9573283859"      ,"2352.64733403"      ,1221              ,313                ,105             ,"0.367462556237"     ,"0.367462556237"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"9.0"                ,"1096.0"
0       ,1271              ,1503               ,59              ,"0.297973176755"     ,"0.297973176755"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"0.0"                ,"12.0"               ,508213            ,554                ,16338           ,"3619.31076978"      ,"878.310233803"      ,"7.82867570173"  ,"2.26757425945"  ,"23.6213238573" ,12453                ,"47.6179080824"      ,"2314.93335975"
1       ,96531             ,87                 ,363             ,"81.5617342573"      ,"43.3214649545"      ,"6.59024510976"  ,"2.3391332378"   ,"12.0896446122" ,296                  ,"9.20875420875"      ,"2112.07407407"      ,16978             ,6715               ,451             ,"0.332423043719"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"3.34299851074" ,1                    ,"130.0"              ,"2874.0"
0       ,356712            ,2070               ,2804            ,"24.8239103521"      ,"4.46812603418"      ,"2.14440635704"  ,"0.605766716163" ,"1.62703890732" ,92                   ,"258.255319149"      ,"8133.0"             ,2273871           ,4524               ,11946           ,"6782.40533805"      ,"2944.52424508"      ,"12.9557232877"  ,"2.79186097666"  ,"66.2062083002" ,21678                ,"6.8593643121"       ,"1113.2020156"
1       ,224146            ,272                ,6190            ,"56.7252801893"      ,"11.8540570388"      ,"0.100503358535" ,"0.100503358535" ,"5.7829787543"  ,211                  ,"54.9252336449"      ,"7211.6635514"       ,794               ,479                ,8               ,"0.306073458935"     ,"0.306073458935"     ,"0.100503358535" ,"0.100503358535" ,"1.62198088723" ,1                    ,"49.0"               ,"4969.0"
1       ,541611            ,2140               ,10406           ,"2418.36985923"      ,"981.459888729"      ,"13.9255848212"  ,"0.100503358535" ,"32.9730239162" ,8550                 ,"59.1202267994"      ,"4861.41090025"      ,24437             ,279                ,52              ,"12.3557961024"      ,"7.14426675627"      ,"2.13576731162"  ,"0.599382241421" ,"4.66636477511" ,50                   ,"117.098039216"      ,"6075.88235294"
1       ,1525260           ,747                ,41582           ,"3316.25953264"      ,"1401.93976746"      ,"8.25713596151"  ,"6.55835573121"  ,"22.4431911187" ,12203                ,"57.9573283859"      ,"2352.64733403"      ,78731             ,6212               ,1971            ,"97.3958422434"      ,"57.1797678825"      ,"13.8436437887"  ,"1.78863596845"  ,"12.6607555142" ,378                  ,"59.9166666667"      ,"2026.7578125"
0       ,39262             ,848                ,1610            ,"40.4950207027"      ,"8.9436069153"       ,"3.22767690032"  ,"0.564342728903" ,"1.07032070863" ,163                  ,"132.030674847"      ,"2931.51533742"      ,163145            ,906                ,4475            ,"182.175568401"      ,"78.0432023746"      ,"11.6076680412"  ,"3.59001979003"  ,"9.60515452068" ,688                  ,"82.9386590585"      ,"1809.65049929"
0       ,32342             ,2622               ,1061            ,"64.641881773"       ,"21.4921308523"      ,"22.2502876588"  ,"0.583369584856" ,"27.5128375473" ,271                  ,"184.297794118"      ,"7245.23161765"      ,1834007           ,773                ,30622           ,"1674.26690878"      ,"388.426427249"      ,"29.3318518028"  ,"7.30829344579"  ,"17.6597096249" ,6261                 ,"53.22601447"        ,"2662.89477823"
0       ,110277            ,975                ,6383            ,"154.906509262"      ,"67.766059504"       ,"2.83682937971"  ,"0.850287917213" ,"3.30491201133" ,642                  ,"238.378670788"      ,"8123.52086553"      ,15096             ,1167               ,837             ,"26.0166627553"      ,"9.60160408362"      ,"2.05709550507"  ,"0.100503358535" ,"1.80827208758" ,108                  ,"211.594594595"      ,"6769.79279279"
0       ,49379             ,5748               ,1676            ,"131.700521277"      ,"20.5625007071"      ,"7.28720474857"  ,"1.58197498417"  ,"6.05454404919" ,534                  ,"142.759259259"      ,"5577.79259259"      ,6119              ,382                ,417             ,"8.48591769886"      ,"3.28505847775"      ,"0.585955370227" ,"0.100503358535" ,"0.585955370227",32                   ,"145.65625"          ,"2851.40625"
1       ,182598            ,1402               ,3831            ,"145.844909693"      ,"74.002957632"       ,"23.5491892963"  ,"0.100503358535" ,"15.9532425551" ,567                  ,"276.496515679"      ,"8038.06620209"      ,49326             ,42259              ,1446            ,"0.452339900339"     ,"0.275537618025"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",2                    ,"43.0"               ,"1651.5"
1       ,5151              ,2195               ,213             ,"23.0043971135"      ,"13.5295027322"      ,"4.8493923758"   ,"2.58829859475"  ,"4.37119740814" ,95                   ,"96.587628866"       ,"2232.69072165"      ,127               ,36                 ,2               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.34437519001" ,0                    ,"0.0"                ,"0.0"
1       ,1044              ,36                 ,48              ,"14.6389676173"      ,"1.70972326928"      ,"5.524148831"    ,"0.100503358535" ,"5.30431810375" ,47                   ,"72.4791666667"      ,"1256.625"           ,462               ,1246               ,6               ,"0.921567330992"     ,"0.288295190817"     ,"0.35694329868"  ,"0.100503358535" ,"0.610818839424",4                    ,"27.25"              ,"562.5"
